matchId,playerid,total_distance_session,sprint_distance_session
5551990,287788,7227.6937,124.9619
5551990,95004,8273.8737,125.0342
5551990,645439,9463.1771,182.2309
5551990,566174,10213.6211,158.699
5551990,138080,10949.0479,250.7131
5551990,906415,10731.6912,146.2284
5551990,600778,2321.8776,43.36
5551990,1049483,2312.3065,4.5582
5551990,676942,10708.801,315.4174
5551990,561147,9869.3217,112.8481
5551990,606989,1601.1126,65.4885
5551990,881417,1277.7856,20.4463
5551990,1049485,3932.1603,44.359
5551990,494385,5447.9934,94.8368
5551990,659176,10001.1386,95.0836
5551990,438504,6676.6879,133.6432
5551990,145401,9457.2963,182.8152
5551990,677340,10443.8649,272.1078
5551990,299314,11072.3247,87.6957
5551990,400297,10093.8082,92.3638
5551990,578391,10188.5694,105.1694
5551990,900133,11278.4086,154.4406
5551990,560494,905.1363,
5551990,494192,1530.1466,20.9539
5551990,403547,5323.2348,111.9597
5551990,1049523,5535.8709,112.2429
5551990,645545,4173.0246,105.2669
5551981,333662,7468.8786,73.6037
5551981,527304,6154.8646,94.7559
5551981,95492,8357.3535,157.39
5551981,427812,9931.0639,127.5003
5551981,752148,8021.5274,99.9041
5551981,137672,9755.9462,255.2317
5551981,654668,9033.7196,76.4763
5551981,349679,10041.8728,216.1275
5551981,95551,2696.3778,8.3129
5551981,95546,2207.1366,51.4256
5551981,299275,9794.1088,180.9976
5551981,598052,9679.6396,125.132
5551981,599062,3811.848,108.6884
5551981,564825,2114.299,21.0116
5551981,145426,8318.4155,108.2525
5551981,494171,5426.2502,40.4306
5551981,646437,7309.7832,101.2371
5551981,269986,7921.2144,124.6809
5551981,94731,10524.6797,287.058
5551981,612083,10105.7094,131.9658
5551981,365887,8826.5836,113.7435
5551981,645526,9278.7076,138.3103
5551981,420065,5022.4648,75.4848
5551981,285822,9353.4425,175.5623
5551981,287789,3373.8458,59.9791
5551981,702574,3278.019,49.2465
5551981,602183,1815.4212,3.9736000000000002
5551981,645536,9092.1365,189.0422
5551988,486833,6237.1743,269.3388
5551988,135923,6001.6326,149.6714
5551988,365852,7821.4344,191.7956
5551988,254646,6676.3572,107.1665
5551988,810066,9649.0066,230.2402
5551988,600953,8521.7752,180.6964
5551988,494222,8211.4858,252.0949
5551988,602138,8313.4228,156.3593
5551988,14894,8970.8323,175.8486
5551988,145415,8376.2945,139.3804
5551988,46866,1743.3734,6.7996
5551988,170296,1663.0962,45.9092
5551988,136542,2644.3372,23.1142
5551988,808155,3242.72,73.9784
5551988,95324,2695.36,13.5809
5551988,507639,969.1255,39.4566
5551988,365823,8940.1669,181.9715
5551988,564041,9458.7287,235.1441
5551988,363996,8066.3381,187.3625
5551988,560919,9692.0854,258.7722
5551988,561768,8958.1014,229.2742
5551988,658751,9459.5242,137.2425
5551988,564824,9587.285,277.4041
5551988,299280,9031.252,220.2487
5551988,735117,1888.9066,63.9638
5551988,416620,880.035,18.7534
5551988,94772,1778.2334,10.4767
5551988,499652,7100.9529,87.3515
5551988,256590,1041.6986,12.3718
5551987,299318,3706.5805,29.8755
5551987,299282,9962.3086,107.9326
5551987,499649,9221.3794,136.3714
5551987,14749,8567.0552,101.1254
5551987,94764,8961.1394,178.6641
5551987,528833,8635.5133,85.6156
5551987,414341,9583.3778,146.2095
5551987,94993,10068.4877,52.8683
5551987,256592,9404.0366,127.6262
5551987,94831,9003.9538,127.0153
5551987,602213,844.8402,19.5535
5551987,489061,1777.7505,101.7441
5551987,513251,6443.6686,121.7316
5551987,598049,6473.7405,90.0909
5551987,146276,5734.4507,159.2342
5551987,937673,7956.8778,136.6555
5551987,419831,7266.6583,44.851
5551987,365843,10086.4593,99.7248
5551987,809978,8889.3678,132.5264
5551987,369728,10389.2644,57.7532
5551987,579710,8650.5633,60.4542
5551987,676992,1985.7618,76.2796
5551987,94798,4255.607,63.7908
5551987,542161,9548.7769,95.6762
5551987,511760,10233.1274,160.4602
5551987,365813,1824.4713,39.5705
5551984,810000,367.0636,
5551984,294861,4961.7497,125.4111
5551984,365937,7798.6777,163.5806
5551984,406930,7573.5109,274.9514
5551984,43494,11333.0275,125.076
5551984,658707,11662.9661,166.2914
5551984,433845,11907.2012,73.7437
5551984,251151,10321.3837,202.4737
5551984,365864,12391.8914,184.5772
5551984,419870,11545.6354,244.9531
5551984,8060,3352.2749,185.8797
5551984,95611,3939.881,69.1403
5551984,809999,878.0652,6.7868
5551984,299270,10877.2967,139.464
5551984,561882,5304.3835,89.9034
5551984,299271,7394.8394,111.4166
5551984,709,8098.0057,230.926
5551984,809505,11237.7955,123.7427
5551984,614216,10244.4137,334.0284
5551984,645466,10185.0335,141.0319
5551984,727064,9555.9677,50.4759
5551984,252473,11486.2995,161.7418
5551984,285529,12416.4056,444.942
5551984,609266,1442.3133,85.3353
5551984,137670,1576.3329,
5551984,48922,3637.0408,78.7845
5551984,94650,4060.4046,83.3921
5551889,730467,8203.9171,176.5148
5551889,252473,9298.239,63.1798
5551889,709,7911.3316,102.8887
5551889,614216,8776.736,184.2768
5551889,285529,11224.666,255.6751
5551889,645466,10205.0088,43.8515
5551889,809505,10914.0579,136.565
5551889,54494,10009.0908,129.6605
5551889,94650,2789.8673,78.9203
5551889,137670,2401.2987,48.1262
5551889,299271,3506.6806,75.9385
5551889,656519,10370.227,188.3559
5551889,48922,3205.5858,136.2672
5551889,253836,9955.1693,134.5466
5551889,418995,10405.155,23.1231
5551889,299319,12493.5809,160.4408
5551889,345673,10647.5323,249.4076
5551889,489828,11065.0746,290.2273
5551889,937675,11505.2386,238.2186
5551889,365445,1910.0276,52.0703
5551889,437639,10932.4476,389.5653
5551889,363816,10425.6181,355.0876
5551889,494350,11378.2425,62.248
5551889,558712,2079.5123,70.1356
5551889,416959,6224.4875,115.0005
5551985,814256,8096.4933,45.7852
5551985,524970,7028.1406,69.6769
5551985,654813,7571.486,106.0157
5551985,678897,10000.8215,98.001
5551985,254714,9731.8153,130.1254
5551985,850731,11017.9619,295.4618
5551985,645366,9645.0261,129.7397
5551985,136360,8878.351,71.2361
5551985,368719,9106.6646,95.0899
5551985,676079,1044.4122,22.6704
5551985,1049557,2692.4006,101.5309
5551985,599055,3317.7701,26.3702
5551985,419868,11595.6677,102.4266
5551985,293,985.8962,20.2488
5551985,561146,2613.2888,30.0558
5551985,900115,7078.0854,84.3515
5551985,810046,6301.2228,161.9092
5551985,494375,8090.7862,125.0156
5551985,598032,10157.3386,156.1513
5551985,419825,10746.9758,74.1702
5551985,645513,9539.7792,62.7359
5551985,513245,10157.6176,137.4567
5551985,765332,3908.9074,112.1259
5551985,614583,11786.4237,76.8562
5551985,900111,9555.4036,56.8735
5551985,254647,9765.5384,220.513
5551985,658718,1933.1283,48.3893
5551985,658465,3631.3055,63.1928
5551986,1045950,7279.6073,125.6169
5551986,491340,6434.1944,97.0656
5551986,501250,7898.4785,198.0399
5551986,362493,9785.138,92.7813
5551986,658719,9033.9647,260.8727
5551986,688423,10420.3378,184.0333
5551986,419865,5340.059,25.735
5551986,288848,9008.8815,38.3538
5551986,608763,9787.8823,77.7042
5551986,299321,8966.068,122.1529
5551986,527935,9382.3227,56.6669
5551986,95001,700.8066,22.4353
5551986,419815,550.3651,15.1797
5551986,560928,2108.5863,100.4734
5551986,285522,3652.2199,10.5778
5551986,14730,3281.2598,116.6066
5551986,215419,2475.6088,17.0219
5551986,418987,5364.2884,96.2253
5551986,418996,8781.9616,140.5165
5551986,94959,7004.598,118.9253
5551986,299313,10272.8939,170.5746
5551986,492021,9177.9262,102.5472
5551986,419009,10511.1887,36.4734
5551986,810076,9351.0763,97.04
5551986,602172,10092.4973,177.5895
5551986,671176,1806.2299,38.6019
5551986,751774,7645.8125,84.0966
5551986,494156,10062.271,208.9907
5551986,419834,4684.3031,79.9152
5551973,810046,8241.4354,191.1497
5551973,900115,5214.465,83.568
5551973,494375,9498.3567,171.0176
5551973,419825,8401.3947,139.6089
5551973,254647,10041.6539,198.8474
5551973,645513,9333.459,118.1517
5551973,513245,9804.0349,193.2588
5551973,598032,11121.0274,77.1385
5551973,900111,9930.7891,184.7261
5551973,614583,12205.207,143.3822
5551973,658465,3123.5828,13.3149
5551973,765332,4699.3456,120.808
5551973,810002,893.3552,
5551973,658025,1586.5619,34.2687
5551973,658718,999.9162,40.081
5551973,602175,4819.1154,71.7568
5551973,299271,8303.5243,189.4397
5551973,94650,8175.725,75.3811
5551973,656519,7782.031,124.2457
5551973,614216,9218.7994,180.0427
5551973,809505,10424.1047,172.4586
5551973,437322,10727.5352,215.9003
5551973,54494,8856.9269,33.4299
5551973,645466,10130.6138,144.1888
5551973,285529,11280.3683,195.7182
5551973,709,2637.1659,3.0765
5551973,252473,1891.475,6.2403
5551973,730467,6357.3849,59.8705
5551973,94963,5380.6847,
5551973,365851,1670.3214,44.8819
5551976,810134,5243.736,58.4207
5551976,730514,5867.425,67.3788
5551976,810126,7644.8325,151.5063
5551976,810118,9756.8535,111.1813
5551976,145394,9775.4765,260.9486
5551976,365862,9155.9896,96.8016
5551976,677038,9861.7094,462.4797
5551976,607433,11007.7505,146.3696
5551976,95238,9947.8613,223.7443
5551976,165441,10396.1915,124.2251
5551976,684243,2699.3437,94.4027
5551976,527305,556.2992,
5551976,94697,5709.5524,89.0374
5551976,638234,5504.2749,227.0287
5551976,892878,8335.0524,63.1703
5551976,254646,10431.1275,215.2085
5551976,600953,6977.9592,125.8388
5551976,14894,9198.1243,165.0412
5551976,365852,10474.9799,245.7131
5551976,810066,9511.3413,282.2449
5551976,145415,8982.9186,137.6481
5551976,808155,1074.7966,20.0303
5551976,486833,9836.5995,173.2493
5551976,494222,10739.0012,261.3706
5551976,95324,8429.816,93.7747
5551976,136542,2238.56,75.2935
5551976,602138,1859.5299,34.7079
5551979,145426,7653.5688,75.0275
5551979,646437,7079.6755,71.843
5551979,494171,8998.7347,50.0046
5551979,855407,9388.2509,185.796
5551979,365887,9120.7218,100.8909
5551979,285822,9879.2643,134.2788
5551979,94731,11254.9021,247.0619
5551979,645526,9925.7817,125.0339
5551979,269986,10188.3432,101.6728
5551979,612083,9657.0068,82.4821
5551979,419818,844.6973,9.92
5551979,420065,3798.544,90.2289
5551979,645536,2131.9183,41.9039
5551979,702574,2160.5374,42.9743
5551979,602183,3739.2637,13.9866
5551979,419831,9075.3924,89.3565
5551979,146276,6553.057,134.668
5551979,598049,10164.4999,222.5174
5551979,137668,9248.5609,166.9892
5551979,542161,8998.1933,54.4832
5551979,579710,9686.2309,81.9136
5551979,365843,11006.0947,259.561
5551979,37896,4952.4027,
5551979,377628,10658.6472,161.9476
5551979,296075,1135.7386,
5551979,94798,3865.2818,49.002
5551979,511760,9163.4368,57.2275
5551979,369728,9453.053,114.8835
5551979,299286,1312.2318,44.1837
5551979,365813,2301.5401,2.5303
5551979,809978,1255.4725,
5551972,363816,6822.7167,242.52
5551972,299319,8333.2929,156.9654
5551972,253836,8072.9042,222.9088
5551972,299278,8367.5009,286.2125
5551972,345673,9148.7771,174.8017
5551972,937675,9326.2066,281.7069
5551972,489828,9378.1914,485.7514
5551972,418995,9249.6976,71.1377
5551972,437639,7693.794,162.8697
5551972,558712,1671.5374,105.3674
5551972,365445,1679.9259,106.7824
5551972,900110,2788.332,154.9288
5551972,494350,8643.9175,210.8728
5551972,494201,1861.7251,107.649
5551972,578391,6414.5525,213.2902
5551972,672092,6707.2818,164.2335
5551972,403547,6807.9524,149.6289
5551972,645545,7434.2558,151.0934
5551972,494192,8704.9071,131.5043
5551972,1049523,10253.9553,349.7738
5551972,400297,8523.9145,137.3543
5551972,494385,9359.906,179.8149
5551972,94814,8572.0807,246.5489
5551972,145401,9485.5692,191.9882
5551972,438504,3043.823,117.5136
5551972,95531,2152.5425,94.1022
5551972,677340,3036.3107,101.0824
5551972,299314,1302.0547,11.6212
5551977,602172,6895.9681,140.8355
5551977,419009,7925.4851,60.5346
5551977,94959,4397.9097,107.5906
5551977,494156,8340.7808,233.5168
5551977,419834,7867.3567,133.0945
5551977,588927,7597.3546,119.3675
5551977,418996,10525.8823,190.3472
5551977,299313,10887.4221,182.6245
5551977,810076,10769.0979,209.4313
5551977,257942,5192.3244,110.4435
5551977,215419,9811.5193,131.4505
5551977,558404,1949.7404,18.4664
5551977,44445,1421.8891,6.8013
5551977,599064,2503.3285,89.1987
5551977,94704,3111.0874,126.2206
5551977,427812,7235.1645,141.428
5551977,299275,7098.8873,102.4723
5551977,598052,7568.3162,130.7794
5551977,560929,7778.2245,275.1136
5551977,333662,7872.1342,49.9154
5551977,349679,10436.0443,274.7392
5551977,137672,10253.1614,331.798
5551977,654668,9028.0918,42.8302
5551977,95551,2608.616,34.745
5551977,95492,10238.9529,108.0557
5551977,752148,9840.2493,113.8657
5551977,94687,5182.6296,13.3821
5551977,527304,2022.0953,21.1429
5551977,385564,3008.8496,41.0782
5551977,95546,2157.5166,38.3782
5551977,564825,2888.167,52.0786
5551978,256590,1105.3273,31.9738
5551978,499652,7795.4516,98.3423
5551978,561768,7357.7024,255.6321
5551978,810078,7913.2445,163.1932
5551978,363996,9595.4626,305.4796
5551978,564824,9269.3028,419.9425
5551978,365823,8817.2964,120.6267
5551978,658751,10129.2179,242.3308
5551978,735117,9514.9574,385.2643
5551978,896339,2137.083,62.6442
5551978,564041,1684.1116,71.4152
5551978,507639,2402.0054,14.5785
5551978,299280,9209.2314,263.3239
5551978,518047,1962.5864,54.0655
5551978,95262,6591.0178,163.8099
5551978,611074,6148.4255,117.8268
5551978,397797,6898.991,338.201
5551978,138080,7715.4527,150.7329
5551978,287788,8027.3291,176.46
5551978,906415,9992.0645,119.0921
5551978,645439,9575.9649,142.1961
5551978,561129,9204.6724,142.9907
5551978,676942,9286.1373,142.2684
5551978,598595,7953.1015,343.8859
5551978,566174,1796.0746,18.0749
5551978,942330,3148.4789,85.5093
5551978,600778,2090.4435,20.9974
5551978,881417,3254.4415,161.8581
5551978,95004,2378.2485,8.6532
5551975,299270,6821.3603,86.6666
5551975,365937,4675.413,70.757
5551975,406930,5747.6368,68.4877
5551975,40839,7383.2427,104.9001
5551975,289714,7924.6544,58.6934
5551975,94718,9671.6192,161.8867
5551975,251151,8118.3125,103.2227
5551975,494002,8814.8759,110.68
5551975,95611,2270.5805,33.9869
5551975,658711,5449.5352,139.5435
5551975,433845,9943.7618,61.3168
5551975,294861,8094.0172,52.7086
5551975,810000,303.7471,12.0993
5551975,809999,3948.0323,28.3318
5551975,8060,3630.5996,69.4335
5551975,654813,8069.2932,140.7179
5551975,561146,6587.6908,92.3171
5551975,94859,4627.8268,61.6177
5551975,814256,8209.9848,57.1297
5551975,136360,7633.3824,42.1102
5551975,599055,10013.4171,30.6119
5551975,676079,9302.8169,100.021
5551975,645366,10163.9486,210.8784
5551975,850731,10428.744,133.8992
5551975,368719,7473.5799,70.3473
5551975,524970,3593.9153,125.1553
5551975,1049557,1951.8996,35.5565
5551975,678897,5149.6663,81.6214
5551975,419868,2134.7126,42.1678
5551974,419832,6500.7433,92.072
5551974,845168,6941.5817,207.7401
5551974,361584,6341.2665,213.5327
5551974,558320,6619.5391,187.6822
5551974,727061,10351.4375,179.0404
5551974,145366,8884.4724,73.1246
5551974,373411,9961.7758,191.4356
5551974,810106,9158.5087,107.9419
5551974,560950,10173.0281,46.1411
5551974,107539,3083.3877,41.2801
5551974,658702,3150.9596,77.1805
5551974,1045964,3334.9264,120.91
5551974,657907,10676.6071,37.8273
5551974,94928,3083.258,87.1743
5551974,14730,7409.769,56.6681
5551974,362493,8765.0013,81.6525
5551974,557350,2565.4477,100.4344
5551974,688423,8973.4825,86.96340000000001
5551974,527935,9371.5731,143.204
5551974,658719,8206.3411,344.309
5551974,608763,9780.9168,92.8822
5551974,299321,8879.4086,94.7661
5551974,620598,1353.3685,46.0171
5551974,501250,2614.5772,57.2909
5551974,288848,9596.5186,121.2611
5551974,285522,10419.7276,75.8288
5551974,1045950,1518.9437,17.407
5551974,419815,7239.2321,117.1246
5551980,513251,5041.5534,140.1999
5551980,499649,6951.7921,104.2028
5551980,365834,6518.9019,82.4172
5551980,299282,7666.972,104.3566
5551980,414341,7104.2237,27.8352
5551980,14749,10497.0104,193.1042
5551980,94993,10328.6827,44.5116
5551980,528833,8894.8115,127.2669
5551980,94764,10356.835,209.7356
5551980,94831,9539.1533,167.4326
5551980,602213,2197.7668,30.7358
5551980,489061,3465.7778,75.0026
5551980,299308,5369.8779,96.1411
5551980,299318,3094.805,47.7886
5551980,256592,2856.9572,67.4461
5551980,418982,7232.3865,135.6641
5551980,638271,3350.0286,
5551980,95209,7526.5064,157.8678
5551980,658024,7702.8973,158.9988
5551980,94751,8769.2162,51.4568
5551980,144294,6228.2101,147.3507
5551980,654655,9958.7918,198.0916
5551980,928464,11259.3236,262.926
5551980,494212,10568.7393,138.6063
5551980,355683,3772.9055,59.5238
5551980,20517,9539.5595,138.0315
5551980,627312,8705.6802,111.652
5551980,647459,2905.0323,67.3236
5551980,896334,2980.1063,11.0392
5551980,390731,1606.4866,
5551980,561142,3045.1706,67.629
5551965,765332,7219.0761,286.6996
5551965,658752,5515.8912,173.115
5551965,645513,6313.9502,124.3347
5551965,810046,7094.3286,309.5272
5551965,900111,7430.8564,172.2238
5551965,513245,9665.3622,199.3145
5551965,494375,10352.9672,224.7372
5551965,900115,2380.9625,64.8814
5551965,419825,11642.6414,112.8308
5551965,598032,10718.6557,127.7112
5551965,254647,9667.9176,144.9972
5551965,658465,3256.4256,12.9339
5551965,658025,3377.6067,41.1157
5551965,614583,6181.0102,33.2384
5551965,658718,2862.6824,40.6147
5551965,95238,6882.5329,127.0322
5551965,810134,8324.0724,145.4019
5551965,677038,9536.9831,436.4967
5551965,810126,8033.831,92.526
5551965,730514,10249.174,222.6851
5551965,810118,9808.8341,251.2625
5551965,145394,9857.8132,169.9187
5551965,94697,1266.8078,7.0851
5551965,165441,10502.5397,164.5648
5551965,607433,11242.7821,78.187
5551965,365862,8978.0449,188.1583
5551965,145361,1349.0967,41.7415
5551965,684243,2657.6649,43.3622
5551965,527305,4488.4763,55.1244
5551965,94633,2469.3814,25.0343
5551968,369728,6594.1133,158.2778
5551968,598049,8705.0181,222.4194
5551968,419831,8474.5651,168.4087
5551968,146276,6442.5948,241.7809
5551968,638230,7902.3415,117.2836
5551968,937673,9015.6765,230.5851
5551968,365843,9950.4813,159.334
5551968,37896,4430.1701,
5551968,358618,1343.5822,15.259
5551968,542161,8965.333,136.9909
5551968,377628,9749.8408,225.1493
5551968,511760,8846.5239,87.9188
5551968,94798,917.1261,47.899
5551968,296075,1252.3504,66.1524
5551968,809978,2439.9074,77.3733
5551968,14894,6667.0098,155.5625
5551968,135923,5029.298,45.8814
5551968,95324,6984.6435,171.4728
5551968,600953,8685.4135,75.9358
5551968,145415,8241.4189,157.6379
5551968,486833,9575.5299,201.0337
5551968,254646,9449.5869,250.9478
5551968,810066,9020.7752,190.8467
5551968,808155,1607.9234,78.3431
5551968,365852,8457.8062,234.0767
5551968,494222,10067.4168,231.7606
5551968,136542,2570.7178,100.6082
5551969,518047,4977.1035,53.1346
5551969,499652,8219.9258,115.6354
5551969,564824,8111.7257,196.1265
5551969,363996,8037.6508,167.1999
5551969,561768,9478.6837,180.2662
5551969,735117,9797.5481,241.8683
5551969,560919,9806.5517,186.1527
5551969,658751,10520.5105,259.9448
5551969,507639,2377.0821,12.9651
5551969,299280,9415.4545,153.2038
5551969,264505,8515.3077,139.4655
5551969,416620,795.2411,10.9718
5551969,896339,900.509,40.5581
5551969,365823,5368.1539,84.0736
5551969,95029,385.5755,
5551969,499649,7896.873,174.9846
5551969,365834,8829.3813,112.132
5551969,94993,7661.0144,161.0788
5551969,494199,5396.2341,10.9114
5551969,414341,9668.0114,87.997
5551969,528833,8563.6712,130.0066
5551969,14749,9636.3281,170.0562
5551969,94831,9359.4048,170.21
5551969,94764,10200.8265,243.1567
5551969,299282,10777.9967,219.7462
5551969,602213,721.3883,7.2562
5551969,730771,2709.2046,17.5191
5551969,513251,8841.1851,250.2838
5551970,658719,7162.4467,252.3459
5551970,608763,8705.2439,156.0592
5551970,1045950,9620.5869,135.3446
5551970,560928,7656.5797,332.9932
5551970,688423,10225.3356,196.0873
5551970,501250,10888.7162,216.2143
5551970,299321,9703.0875,172.861
5551970,362493,11131.0931,186.4985
5551970,95001,2097.6029,28.5406
5551970,527935,2560.7738,33.0643
5551970,288848,10087.0108,178.3588
5551970,419815,10966.8347,168.4402
5551970,557350,3358.4934,193.7362
5551970,14730,3056.6554,58.3008
5551970,95546,5570.1186,57.857
5551970,654668,9748.0177,73.7602
5551970,427812,8376.2236,174.9211
5551970,752148,8490.0684,204.6594
5551970,349679,10626.8113,275.7673
5551970,333662,10355.5922,103.7024
5551970,299275,10753.0175,183.5417
5551970,95492,11287.5447,178.369
5551970,527304,9960.8563,201.2643
5551970,94687,5631.4828,
5551970,564825,2591.1276,40.7601
5551970,301059,2456.3838,116.2555
5551970,137663,3645.3359,32.8484
5551970,263095,5825.3276,215.1283
5551962,730467,6423.3472,35.155
5551962,614216,8180.387,227.8598
5551962,285529,10793.889,157.5907
5551962,94650,8743.6064,54.4213
5551962,645466,9194.1376,25.2922
5551962,299271,9475.4684,164.0737
5551962,809505,10268.5375,100.0242
5551962,656519,9833.4084,107.5784
5551962,48922,9809.2987,169.1375
5551962,437322,768.6318,60.2571
5551962,609266,851.288,116.7886
5551962,215411,3319.9539,143.1675
5551962,727064,9384.6952,75.7975
5551962,602175,2051.4702,9.4152
5551962,137670,2046.0802,9.7713
5551962,646437,7083.3964,61.788
5551962,269986,7319.9108,96.3753
5551962,285822,8389.5108,83.2235
5551962,94731,9451.7902,219.3541
5551962,645526,9506.7577,93.8143
5551962,855407,10128.487,151.7608
5551962,494171,11456.3733,90.7344
5551962,145426,11344.699,20.9954
5551962,645536,645.4944,35.2515
5551962,420065,3612.8249,118.8161
5551962,612083,8998.2602,87.8091
5551962,365887,9780.0486,56.4382
5551962,287789,2012.1359,20.259900000000002
5551962,602183,3252.3485,49.384
5551963,299278,9186.851,172.601
5551963,253836,7709.8285,200.1598
5551963,299319,8492.1634,53.5093
5551963,489828,9082.1401,384.9791
5551963,937675,9157.8091,290.3592
5551963,345673,8967.4648,123.891
5551963,416959,11180.5884,121.2119
5551963,363816,10313.8909,284.343
5551963,494350,9394.1827,120.8486
5551963,437639,8438.6719,102.5627
5551963,558712,2835.9969,39.9022
5551963,494201,1377.6891,6.4769
5551963,418984,2741.8078,38.1674
5551963,900110,1499.547,25.4168
5551963,808135,5399.3109,41.0684
5551963,419870,6758.4975,120.8587
5551963,40839,6541.1361,87.3067
5551963,658711,8695.808,109.0144
5551963,365937,9898.4809,226.4803
5551963,43494,10094.3116,161.9321
5551963,137715,8082.2681,68.2145
5551963,251151,8571.7122,103.6291
5551963,299270,3403.98,
5551963,289714,8172.8873,50.9113
5551963,254631,5855.327,
5551963,810000,9815.5078,151.8387
5551963,561882,3195.4596,22.417
5551963,365864,2554.4593,19.8445
5551963,800201,2560.6334,18.2471
5551963,406930,4641.5652,73.5588
5551964,144294,6541.3284,176.2143
5551964,896333,7103.1624,320.783
5551964,928464,8760.8494,308.2321
5551964,95209,7458.289,124.709
5551964,20517,8983.52,222.4389
5551964,658024,10031.4576,171.6834
5551964,94751,9345.6772,146.8297
5551964,654655,1350.6732,14.8214
5551964,494212,10320.3313,81.2902
5551964,627312,10241.295,312.2426
5551964,419812,9146.9246,110.1118
5551964,647459,1370.4054,34.5361
5551964,165445,3169.2182,66.0676
5551964,680609,2608.2514,43.5681
5551964,418982,2914.0745,137.9905
5551964,937672,7072.9832,89.4812
5551964,138080,8993.2994,147.3745
5551964,287788,8373.4223,144.4146
5551964,95262,7134.7982,142.3942
5551964,561129,9117.377,97.9395
5551964,611074,9042.1977,244.0048
5551964,598595,9099.6555,273.0311
5551964,906415,10353.3541,130.6484
5551964,603425,4868.9075,29.0694
5551964,676942,9860.6741,146.627
5551964,942330,1650.9103,138.2287
5551964,881417,1500.162,8.914
5551964,397797,3949.5627,179.6743
5551964,645439,8675.2974,108.6465
5551964,1049485,3702.851,30.784
5551964,561147,760.881,21.5653
5551966,95531,5267.2135,74.655
5551966,494192,6841.2372,70.7095
5551966,144239,5262.3511,39.908
5551966,677340,7868.3457,129.7961
5551966,900133,5418.8465,14.6043
5551966,94814,9157.5109,237.3578
5551966,1049523,9736.2366,269.6276
5551966,494385,10558.478,182.4737
5551966,258574,3161.7045,77.3079
5551966,578391,10533.0766,424.1071
5551966,560494,2662.4647,24.859
5551966,400297,4461.579,42.3884
5551966,494197,5353.9566,
5551966,145401,11731.95,151.1518
5551966,645545,5934.4631,129.0011
5551966,403547,5059.8783,156.7577
5551966,810109,2743.0792,50.4853
5551966,657907,9501.7993,139.4451
5551966,845168,8243.2775,349.0305
5551966,361584,8172.5045,382.553
5551966,558320,9333.1686,339.032
5551966,810106,9012.8184,154.6662
5551966,676945,11160.4579,132.1313
5551966,810083,10502.6001,394.4748
5551966,373411,10529.7372,209.4994
5551966,560950,10555.3514,186.5836
5551966,107539,2005.2305,31.833
5551966,727061,2151.3922,35.5478
5551966,94928,1142.9433,7.614
5551966,658702,2140.6342,63.0769
5551966,145366,6323.342,52.461
5551967,293,5130.1369,49.5616
5551967,95113,5762.8806,20.382
5551967,654813,5973.9208,65.3765
5551967,145469,6851.4843,71.0082
5551967,599055,10155.8953,43.124
5551967,136360,8147.7485,80.9488
5551967,850731,10205.1429,417.8313
5551967,814256,10167.5441,97.2735
5551967,645334,3952.4712,74.2654
5551967,254714,9606.7942,109.4099
5551967,645366,9950.035,126.6291
5551967,368719,2884.0593,31.9745
5551967,561146,3626.938,30.992
5551967,94859,3767.3846,51.1172
5551967,900099,9620.2968,238.4203
5551967,578392,8853.5094,100.837
5551967,365827,9053.4955,156.2598
5551967,94828,7513.2016,49.6989
5551967,493181,10151.4765,51.006
5551967,603322,7966.312,147.0536
5551967,299292,9382.2148,147.6765
5551967,285514,8689.1414,106.2718
5551967,690600,1388.4615,58.2139
5551967,137661,8327.7131,82.439
5551967,599063,10447.5446,144.7072
5551967,1026213,863.1095,16.3411
5551967,529535,1517.9872,12.6255
5551967,128270,3058.3821,77.0395
5551961,254666,7685.3583,135.6543
5551961,924418,9011.5637,185.0428
5551961,369746,5796.3315,119.6277
5551961,418993,7516.1229,187.0043
5551961,561895,9547.0639,159.6134
5551961,41125,8407.6573,50.1099
5551961,419823,9118.8764,200.321
5551961,299328,10366.0162,105.5993
5551961,607429,9967.6102,389.5626
5551961,727058,1331.6076,51.7594
5551961,566176,2869.7887,19.0816
5551961,492588,2706.2551,6.2898
5551961,419841,8179.9017,82.0961
5551961,478528,1282.7236,37.7029
5551961,48257,3876.1743,120.2712
5551961,418996,7773.3206,176.0878
5551961,94704,6150.5255,156.3889
5551961,419834,6092.9475,59.2658
5551961,257942,6110.0357,105.6888
5551961,492021,8910.054,131.0117
5551961,588927,9510.2691,95.4772
5551961,494159,8870.3403,111.5372
5551961,94959,3210.5489,44.6653
5551961,599064,10977.219,314.9211
5551961,810076,10477.2909,87.0082
5551961,299313,10837.743,110.5744
5551961,44445,3396.8674,63.9275
5551961,418987,2720.9555,60.1992
5551961,602172,3441.3245,26.648
5551927,269986,8975.0596,181.5188
5551927,646437,9392.3946,291.793
5551927,285822,8889.301,217.5103
5551927,494171,10983.5399,152.0956
5551927,94731,10733.7402,208.5959
5551927,145426,11253.6872,110.1932
5551927,612083,9661.0585,70.5023
5551927,645526,9211.2053,139.6854
5551927,365887,9656.6384,66.3193
5551927,855407,10311.896,255.6544
5551927,602183,1189.7815,78.0605
5551927,420065,1284.1087,95.0071
5551927,287789,1550.4407,73.8607
5551927,494578,6872.1734,54.872
5551927,501250,8006.415,29.7937
5551927,362493,8273.7754,139.585
